document_text,topic_id
güzel dur tavsiye,2
görüntü güzel kalite bekle,2
muhteşem,2
göz boz dekor süs sac ucuz sinema gözlük,1
ürün güzel modern çocuk gözlük tek kötü tuhaf koku tak rahat,2
güzel,2
hava güzel,2
güzel ürün,2
sadece tane kullan çocuk gözlük,2
kesinlikle tavsiye berbat kok paketle kötü gönder gözlük kutu kırık cam beklenti fiyat bedava ver cins iade,4
indirim aldi gayet iyi,2
beğen güzel lütfen aras kargo gönder iste,2
kalite kısa zaman gel tavsiye,2
merhaba ürün aksesuar kullan kullan gözlük tak görüntü iyi,2
paketle beğen poşet sar gönder özen lütfen gözlük sağlam gel beğen,2
gözlük fiyat iyi indirim,4
gözlük görün bayıl fiyat kesinlikle tavsiye,2
güzel sorun,2
hız teslimat sağlam paketle ürün,2
şık kalite,2
arkadaş tak kargo şube uzak iade sadece kafa tak,2
mükemmel gözlük,2
kalite bekle fiyat gözlük iyi hava takıl gözlük umut bağla hayal kırık uğra,4
kalite ürün,2
gözlük kutu koy paketle gerçekten beğen gözlük görsel beğen küçük tavsiye,2
cam gerçekten kötü aksesuar kullan yaz deniz kenar aksesuar kullan,2
güzel ürün,2
gözlük bayıl efsane teşekkür,2
günlük hayat kullan öner fotoğraf çekin gözlük cam çerçeve kalite ürün bekle,2
gayet güzel şık,2
sev kullan hız özen kargo teşekkür,2
hız kargo gel kullan beğen,2
memnun gayet iyi,2
aşırı kalite dur küçük iade,2
,2
güzel paketle güzel,2
rahat sık göz,2
güzel,2
güzel ürün,2
memnun kal teşekkür,2
göz yazık,2
gerçekten beğen hız teslimat,2
kargo gel tek kelime bayıl indirim fiyat adet gözlük iyi beğen gönül rahat,2
dur güzel,2
,2
gayet şık güzel gözlük tavsiye,2
ürün,2
şık dur,2
göz arkadaş,2
büyük gözlük yakış,2
hasar güzel paketle gel gözlük gayet güzel,2
normal yakış ürün beğen,2
aşırı güzel gerçekten ucuz güzel kargo gün dolma gel ürün sıkı sağlam paketle güzel teşekkür,2
güz hız teslim tavsiye,2
küçük güzel şık dur fotoğraf tavsiye,2
ürün sağlam ulaş kalite,2
görsel aynı beğen minik hediye teşekkür,2
kalite paketle güzel şık dur,2
ürün hız gel yorum yaz kutu gel tek karton kutu içeri gönder kutu kullan boyut ufak,4
fiyat güzel gel,2
kuzen normal,2
ucuz cam iyi iyi,2
şık uygun,2
güzel beğen güzel gel fiyat gözlük harika,2
ürün beğen gözlük kusur gel kontrol paketle güzel hediye teşekkür,2
beğen fark fark kargo kork sorun teşekkür kız,2
ürün fiyat uygun güzel hız teslimat kalite ürün,2
şık kalite,2
şık dur kalite fiyat kalite bekle ayıp teşekkür,2
kullan memnun,2
indirim indirim aksesuar memnun aksesuar sadece,1
güzel bayıl ilk baş yakış tereddüt deney farket teşekkür,2
beğen göz rahat,2
güzel,2
uygun fiyat beğen üstelik gün ulaş,4
fiyat performans iyi tavsiye paketle iyi zarar ulaş,4
aksesuar kullan iyi,2
çocuk oyuncak,2
güzel tavsiye,2
gayet güzel ürün,2
anne tane umut gercek buyuk orta boy,2
memnun kal çocuk uygun göz tak numara bozuk göz cam plastik takı koru,1
gayet hız kargo gözlük kutu gel tarz dur,2
şeffaf poşet gel kargo hız kırık ulaş gayet güzel,2
şeffaf poşet gel kargo hız kırık ulaş gayet güzel,2
iyi ürün,2
güzel güneş gözlük,2
kalite söyle çerçeve gözük büyük ideal yuvarlak hoş dur renk siyah fiyat gözlük kalite bekle kullan,2
hava güzel,2
güzel gözlük beğen,2
teşekkür ürün kısa süre ulaş kız beğendi,2
güzel,2
flaş indirim memnun,2
fiyat kalite güzel kutu gel hoş git,2
bekle güzel gel yorum bak kot yorum bak gercek fiyat gayet güzel alın kız,4
ürün hız geç hasar gönder sat teşekkür trend yol ev ver,2
küçük otur büyük eğri dur ortanca fena,2
yorum buyuk dur kargo paketle teşekkür,2
fena kullan güzel,2
kalite ürün,2
güzel kalite gel,2
fiyat gerçekten inan güzel teşekkür,2
berbat para kırık gel özen kargo yara,2
klasik gözlük beğen,2
güzel gözlük kullan,2
ürün bayram sipariş ver aras kargo pasif ortalama hız ulaş küçük yuvarlak uyu gözlük bahset plastik koku fiyat oldukça iyi güneş koru sağla arkadaş,2
sorun ulaş gayet güzel,2
bayıl gözlük ilk ürün garanti belge gel,2
kalite şık aynı zaman özen paketle teşekkür,2
güzel iyi paketle,2
gözlük model bay gel gün tak çık ev saat geç şaka model güzel kalite vasat,4
hediye kişi beğen kullan,2
gayet kullan şık,2
ürün fiyat harika performans ulaş bayıl harika,2
iyi dur,2
gerçekten güzel sorun gel cam siyah güneş vur iyi dış güzel,2
kalite bekle model güzel,2
büyük kafa cat gözlük iyi üst büyük ses kalite bekle kutu gönder paketle iyi kargo hız,4
,2
gözlük gerçekten iste gel kullan sağlam dur,2
harika sağlam ürün tavsiye,2
bekle güzel gel ürün,2
gayet güzel küçük gel geniş tercih öner küçük aşırı yakış,2
güzel ürün,2
fiyat alın şık ürün,2
basit ürün bekle iyi,2
tavsiye teşekkür,2
güzel ürün,2
kardeş iste beğendi teşekkür,2
görün güzel sıkıntı denk gel gözlük sıkıntı burun kısım soy tak burun rahat cam problem numara gözlük iade direk çöp küçük hediye düşün,2
tek kelime mükemmel,6
aksesuar kullan beğen,2
görün güzel kalite,2
gözlük güzel kırık gel sadece poşet sar özen,4
ürün gerçekten uygun fiyat beğen kenar kalın fiyat performans açı iyi rahat açıkçası sadece görün kullan amaç kullan fotoğraf iyi dur kalite dur sadece rahat,2
neredeyse yorum olumsuz yorum bak ürün güzel hız,2
,2
fiyat,2
,2
güzel,2
paketle berbat ürün sağlam ulaş gayet güzel,2
bayıl uygun fiyat kalite arkadaş kötü yorum gözlük harika küçük sık dur plastik,2
gayet güzel fotoğraf kullan taç çeşit istek karşıla küçük,2
fiyat performans ürün model rahat kullan değişik tak memnun,2
fiyat performans ürün model rahat kullan değişik tak memnun,2
yorum bak endişe kötü yorum gel gayet güzel kalite fiyat paketle özen teşekkür,2
amaç sağlam gel güzel,2
güzel tavsiye,2
yıldız ver tek yorum görün tavsiye cam göster plastik oyuncak gözlük,2
kalite kullan kısa süre gel tavsiye,2
normal sıradan gözlük,2
sağlam gel güzel ürün,2
indirim güzel dur gözlük fotoğraf çek aldi güneş koru dışarı göz tak baş üst tak dolaş ali sürekli tak gözlük,1
güzel ürün beğen,2
dandik plastik kok,2
paketle kötü puan uzun sürel kullan sağlam gözük fiyat iyi,2
kalite ürün gel gözlük iyi,2
beğen sağlam kutu gel kargo hız fiyat tavsiye göz bulanık göster gayet normal,2
gerçekten güzel tekrar tercih,2
ürün fiyat gayet güzel küçük düşün satıcı nazik kaçır fırsat,2
fotoğraf görün hız teslimat sorun ulaş teşekkür,2
ürün güzel indirim ideal boyd,2
fiyat iyi göz takıl kafa takıl cam,2
gel paketle kargo gel,2
güzel,2
hız teslimat basit malzeme götür,2
güzel cam simsiyah,2
ürün gel gerçekten bayıl tavsiye,2
beğen book küçücük hobi çikolata ver insan utan,2
bekle iyi gel beğen,2
güzel,2
beğen,2
süper,2
yorum tereddüt iyi ürün cam siyah gözlük kalite fiyat gayet güzel numara lens kullan rahat plastik koku sadece paketle özen kargo hız,2
gayet hoş gözlük beklenti fazla karşıla,2
beğen,2
beğen val,2
berbat sakın çöp,2
beğendi güzel,2
,2
,2
beğen super,2
güzel çikolata teşekkür,2
bayıl oyuncak aşırı güzel,2
plastik kok model aksesuar umut kombi uzer,1
indirim memnun küçük gözlük büyük tahmin normal ideal boyd,2
güzel indirim,2
gözlük güzel kullan paketle iyi karton kutu gel,2
gözlük güzel paketle beğen poşet sar kutu koy iyi güzel,2
ürün sağlam gel teşekkür,2
güzel ürün,2
gözlük şık dur aksesuar tak zaman göz ağırla hariç güzel,2
dandik plastik kok,2
beğendi gel tavsiye,2
ürün kutu gel güzel,2
,2
iyi,2
aşırı güzel,2
çook beğen,2
güzel beğen sağlam gel,2
sağlam gel güzel beğen,2
ürün görün sorun gel teşekkür,2
orta bulun baş sev sev görün güzel sadece süs fotoğraf normal kullanım göz boz hediye teşekkür kesinlikle dur efsane,2
güzel,2
güzel,2
fiyat uygun indirim boyut normal büyük küçük kalite bekle gözlük tak görüntü dur güzel,2
müthiş fiyatı iyi tavsiye,2
güzel ürün,2
güzel bulun,2
gayet şık,2
gayet güzel,2
dandik ürün,2
numara yıldız,2
sorun gel gayet güzel,2
bayıl sorun ulaş güzel,2
gözlük efsane hasar gel teşekkür,2
sorun ulaş teşekkür,2
güzel,2
kalite yanık plastik kok arkadaş,2
kirik gel tane büyük dur göz,2
,2
beğen harika teşekkür,2
,2
fena kullan,2
beğen,2
dandik sakin,2
kesinlikle mükemmel,2
ürün aksesuar kullan gayet hoş,2
kötü ağır plastik kok,2
kız dur harika ucuz basit yakın belli fotoğraf mükemmel çık marka taş çıkar çanta gez fotoğraf çek fiyat,1
kutu gönder gayet şık güzel fiyat indirim güzel,2
sev gerçekten beğen gözlük teşekkür,2
gayet güzel ürün lastik koku beğen,2
plastik karton kutu gel,2
teşekkür ürün gayet güzel,2
kırık gel teşekkür,2
cook güzel,2
gözlük fiyat harika hız kargo kutu gel paket özen beğen tavsiye,2
beğen küçük,2
güzel standart,2
büyük dur kalite ürün,2
kırık gel kötü,2
,2
güzel oyuncak güzel,2
güzel ürün,2
kalite bekle fotoğraf çekin indirim fiyat gözlük gayet makul plastik cam gerçekten kalite yüzde güzel dur model hoş,2
güzel ürün,2
efsane,2
güzel alın tak,2
güzel tereddüt yorum akıl karış beğen kullan güzel,2
fotoğraf ürün gel arkadaş hediye yolla üst model fark renk gel kalp um rahat,2
aksesuar kullan muhakkak,2
tek kelime,2
birbiri güzel,2
naylon poşet sar gönder paketle kötü ürün iyi,4
hız kargo gayet kalite dur güzel minik tatlı çikolata teşekkür,2
ürün beğen gayet sağlam gel,2
ürün kırık gel özen davran,2
mükemmel,2
harika güzel,2
,2
mükemmel beğen,2
ürün değer gel arkadaş duy unut aksesuar kullan gözlük tarz tarz tak göz,2
ucuz kalite yaz kırık gel hediye kırık,2
ucuz kalite yaz kırık gel hediye kırık,2
güzel güzel hız teslim tek tek özen paketle teşekkür sağlık kolay gel,2
paketle hediye beğendi teşekkür,2
abartı ürün fiyat git tane iyi gözlük mantık cam kısım cam sert mika gel sap uç tak dışarı bakan göz şeffaf cam siyah düş iyi gözlük fiyat tek kutu gel,4
süper ürün,2
güzel ürün sorun ulaş,2
ürün kalite fiyat uygun cam üzeri çizik mevcut kullan yeni çizik kısım dikkat çek içeri hediye teşekkür,2
paketle güzel kalite çabuk,2
ürün sandık güzel çık fiyat gayet güzel kargo hafta içeri gel sorun gayet kalite ürün teşekkür,2
güzel paketle gel hız ulaş,2
gözlük güzel paketle iyi,2
güzel sadece paketle beğen poşet yolla,2
harika,2
güzel memnun kal,2
dandik,2
güzel ürün teslim hız,2
kız beğen,2
düzgün gel paket yamul gözlük tek kırık resmen rezil,1
açı müthiş set güneş gözlük işlev kullan,2
beğen şık gel paketle patpat sar,2
güzel ürün sağlam harika,2
güzel max gözlük fazla,2
görün mükemmel ürün aşırı kalite,2
güzel gel,2
ürün plastik çocuk gözlük boyut kafa,2
güzel teslimat,2
kalite plastik,2
,2
fiyat performans ürün açık yorum küçük evet plastik lira ortalama ürün,2
paketle iyi beğen,2
yıldız fazla,2
gayet güzel val,2
fiyat harika ürün göz tak aksesuar saç tak görsel güzel,2
gayet güzel,2
hoş beğen,2
harika,2
inan şık,2
beğen tavsiye şimdiden hayır,2
paketle poşet sar gönder sağlam gel bekle hata özen firma tavsiye,2
güzel görün aşırı kalite,2
kız beğendi sev tak,2
hoş beğen,2
tek kelime harika hemen alın kız şüphe düş kalite,2
ürün tereddüt,2
alın kız mükemmel,2
birbiri iyi,2
kız beğen,2
gayet güzel gel gönül rahat,2
super cox,2
birbiri güzel,2
fena,2
,2
tek kelime,2
,2
kaba dur,2
tane kırık gel tarz güzel,2
güzel,2
,2
ürün dur hoş tak cam kötü,2
beğen sapasağlam gel tavsiye,2
fiyat gözlük gayet kalite yorum koku şikayet şahsen koku açı problem küçük hediye,2
aşırı dandik tercih çocuk gözlük küçücük,2
hafif kalite,2
bekle iyi hasar ulaş teşekkür,2
tek kelime harika,6
gerçekten,2
ali kesinlikle,2
beğen,2
ürün kutu kırık gel gözlük fena gözlük sağlam,2
güzel hediye aldi,2
fiyat uygun gözlük iyi kombi amaç kullan rahat uzun süre kullanım uygun,4
güzel,2
harika tak fotoğraf çek,2
görsel görün gel indirim güzel tavsiye,2
kalite uygun tavsiye,2
tane kırık gel diger güzel,2
ürün tek tek gel sadece tane cam siyah geri kal sıkıntı tavsiye,2
performans gayet iyi aldi karton kutu gel cami bulanık cizik vs sadece koru naylon kalite kok iyi kutu süper,4
indirim genel küçük sahip iyi büyük öner orta cam bulanık indirim gözlük,2
,2
gayet güzel,2
gerçekten şüphe gözlük kap gel gayet güzel fiyat gayet iyi,2
orta gözlük kapa cızırtı gel sinek gözlük görün uzun gel dış sev sadece üst kullan kötü yıldız zor kal sipariş oldukça hız iyi paketle gel tavsiye aynı fiyat başka,4
,2
,2
beğen,2
,2
uygun fiyat,2
memnun kal,2
kullan kalite uygun,2
kullan kalite uygun,2
süper ürün,2
mükemmel,2
memnun kal,2
kafa,2
kurtar,2
gayet güzel kullan,2
güzel pişman gerçekten,2
iyi,2
berbat ürün,2
beğen teşekkür,2
müthiş tek kelime,6
memnun kal,2
,2
gayet güzel tercih,2
gayet güzel,2
memnun kal satıcı gözlük kalite teşekkür,2
teşekkür,2
satıcı memun,2
patpat sar keşke paket koy puan,4
pazar mali dur fiyat,2
tek kelime harika sert,6
güzel ürün,2
güzel,2
sorun ulaş teşekkür,2
ürün aşırı derece plastik kok,2
,2
fiyat,2
,2
memnun,2
gayet güzel,2
efsane,2
güz fiyatı uygun beğen,2
memnun kal,2
iyi ürün,2
beğen gayet alın,2
dandik,2
ürün göz ağrı,2
rezil … … … … … … …,0
iyi,2
yorum bak küçük gayet güzel çevre büyük gözlük dur yakış gözlük,2
kız ev bulun güzel,2
çeşit çeşit kullan iste uygun kemik gözlük,2
lira düş hemen fiyat harika süs kullan efsane gözlük kız tane küçük sadece kız kullan,4
bayıl,2
gayet başarı ürün rahat,2
güzel sekil gel birbiri güzel alın,2
şık güzel,2
cidden para acı güzel inan gözlük gün kullan gözlük cam boşluk sağ göz bulanık hava ucuz cidden kötü indirim inan,4
beğen plastik kalite fiyat iyi,2
plastik kok kalite kötü beğen,2
gözlük muhteşem,2
indirim gözlük para güzel paketle teslim cam bekle dalgalı dalga görüntü sebep,2
göz kafa,2
güzel tavsiye,2
güzel kalite dur sağlam ulaş,2
mükemmel paketle sorun ulaş teşekkür,2
gözlük orta seviye iyi bekle kutu aşırı kalite kargo normal,2
ilk zaman fiyat performans kalite tavsiye küçük tane hemen,2
kötü tavsiye sinema gözlük bulanık yıldız fazla,4
güzel görün büyük küçük güzel dur beğen sadece sıkacak rahat,2
çocuk gözlük yetişkin aşk tavsiye hız ulaş,2
uygun fiyat beklenti düşün kötü gel yağla kapı gıcır gıcır ses çıkar aşırı siyah sadece güneş kalite,4
cam renk başka gel sorun sağlam gel sadece cam çizik büyük değille iyi teşekkür,2
göz göz boz süs iyi gözlük fazla tak saç tut güzel dur hoş,4
çeşit gözlük sev ideal,2
uyduruk ürün gerçekten fiyat haket oyuncak plastik cam cam fiyat bekle tavsiye kuruş fazla ver iyi araştır alın uğraş iste iade,2
sev cam fazla siyah,2
ürün beğen güzel,2
gözlük gayet güzel paketle özen göster,2
,2
tek kelime bayıl pişman,6
beğen,2
uygun fiyat gayet güzel,2
kalite güzel,2
kötü ürün oyuncak gözlük dur tavsiye para yazık,2
güzel kafa üst dur,2
uygun,2
beğen iyi,2
harika ürün,2
harika gerçekten,2
iyi beğen,2
,2
güzel ürün,2
kutu gel sağlam şık fotoğraf görün,2
iyi gel gözlük çiz kargo iyi,4
fiyat gayet iyi kutu gel orta gözlük siyah cam dikkat alın kullan,2
görün acayip iyi çabuk kalite düşük önceden tane şua dur sağlam,2
harika ürün,2
kalite,2
yiğen beğen,2
iyi gel,2
bekle harika beğen,2
gayet güzel,2
,2
ürün gayet güzel,2
sev,2
aşırı güzel beğen güven,2
ürün gerçekten,2
alın aldır,2
berbat,2
aşırı aşırı aşırı beğen,2
,2
,2
mükemmel ürün,2
beğen şık dur,2
gözlük hoş güzel kutu gel korunak gönderim allahtan sağlam getir kargo,2
güzel,2
kalite oyuncak gözlük fiyat uygun beklenti tane cam dalga göz zarar ver tavsiye,2
indirim yalnızca fotoğraf çek kullan insan kör yoğun plastik koku lira alın gözlük bekle lazım,1
güzel beğen,2
fiyat performans,2
kullan iyi fiyat performans,2
muhteşem,2
birbiri güzel,2
uygun ürün öner,2
güzel kullan,2
beğendi güzel,2
kullan gayet memnun,2
güzel fiyat performans ürün,2
kullan gayet memnun,2
güzel fiyat performans ürün,2
harika gerçekten,2
harika,2
gayet,2
güzel gel fiyat iyi,2
mükemmel gözlük bayıl kullan,2
kullan teşekkür,2
teşekkür,2
çoook beğen,2
rezil ürün,2
,2
,2
ürün güzel,2
güzel kötü yorum kan beğen fiyat uygun güzel,2
fiyat iyi,2
kalite çocuk ver oyuncak gb oyna,2
beğen küçük rahat kullan,2
,2
ürün kalite güzel ürün yorum yaz küçük küçük kötü dur kutu gel hız gel fiyat ürün iyi,2
gayet şık güzel,2
güzel gel güzel kutu koy beğen sadece gözlük zor sıkıntı,4
gel,2
ürün gel irade berber,2
beğendi güzel teşekkür,2
